Steps out_loss reg_loss point_loss train_accuracy time memory
6570 0.089 20.080 0.801 0.97 1583.03 4306.0
6572 0.094 20.080 0.682 0.96 1584.97 4306.0
6573 0.072 20.080 0.693 0.97 1585.13 4306.0
6574 0.072 20.080 0.650 0.97 1585.29 4306.0
6575 0.075 20.080 0.699 0.97 1585.43 4306.0
6576 0.068 20.080 0.673 0.97 1585.57 4306.0
6577 0.080 20.080 0.672 0.97 1585.70 4306.0
6578 0.111 20.080 0.632 0.96 1585.84 4306.0
6579 0.071 20.080 0.666 0.97 1585.97 4306.0
6580 0.057 20.080 0.725 0.98 1586.10 4306.0
6581 0.074 20.080 0.690 0.97 1586.23 4306.0
6582 0.127 20.080 0.641 0.95 1586.37 4306.0
6583 0.059 20.080 0.648 0.98 1586.50 4306.0
6584 0.083 20.080 0.671 0.97 1586.64 4306.0
6585 0.102 20.080 0.648 0.97 1586.78 4306.0
6586 0.103 20.080 0.838 0.96 1586.84 4306.0
6588 0.079 20.080 0.676 0.97 1588.75 4306.0
6589 0.066 20.080 0.671 0.97 1588.88 4306.0
6590 0.078 20.080 0.677 0.97 1589.03 4306.0
6591 0.095 20.080 0.688 0.96 1589.18 4306.0
6592 0.091 20.080 0.682 0.96 1589.31 4306.0
6593 0.094 20.080 0.641 0.97 1589.45 4306.0
6594 0.095 20.080 0.629 0.97 1589.59 4306.0
6595 0.088 20.080 0.659 0.97 1589.73 4306.0
6596 0.077 20.080 0.657 0.97 1589.88 4306.0
6597 0.079 20.080 0.664 0.97 1590.03 4306.0
6598 0.077 20.080 0.655 0.97 1590.18 4306.0
6599 0.077 20.080 0.682 0.97 1590.34 4306.0
6600 0.076 20.080 0.699 0.97 1590.48 4306.0
6601 0.074 20.080 0.712 0.97 1590.57 4306.0
6603 0.103 20.080 0.728 0.96 1592.53 4306.0
6604 0.099 20.080 0.672 0.96 1592.69 4306.0
6605 0.087 20.080 0.662 0.97 1592.83 4306.0
6606 0.055 20.080 0.688 0.98 1592.98 4306.0
6607 0.100 20.080 0.737 0.96 1593.11 4306.0
6608 0.087 20.080 0.647 0.96 1593.25 4306.0
6609 0.062 20.080 0.705 0.98 1593.39 4306.0
6610 0.081 20.080 0.698 0.97 1593.52 4306.0
6611 0.081 20.080 0.639 0.97 1593.67 4306.0
6612 0.069 20.080 0.737 0.97 1593.79 4306.0
6613 0.084 20.080 0.652 0.97 1593.93 4306.0
6614 0.097 20.080 0.646 0.96 1594.08 4306.0
6615 0.082 20.080 0.641 0.96 1594.21 4306.0
6616 0.069 20.080 0.653 0.98 1594.36 4306.0
6618 0.071 20.080 0.710 0.97 1596.29 4306.0
6619 0.108 20.080 0.667 0.96 1596.44 4306.0
6620 0.065 20.080 0.658 0.98 1596.59 4306.0
6621 0.076 20.080 0.701 0.97 1596.71 4306.0
6622 0.084 20.080 0.648 0.97 1596.85 4306.0
6623 0.080 20.080 0.659 0.97 1596.98 4306.0
6624 0.072 20.080 0.666 0.97 1597.10 4306.0
6625 0.106 20.080 0.670 0.96 1597.25 4306.0
6626 0.072 20.080 0.646 0.97 1597.40 4306.0
6627 0.089 20.080 0.701 0.97 1597.52 4306.0
6628 0.093 20.080 0.640 0.97 1597.67 4306.0
6629 0.074 20.080 0.709 0.97 1597.81 4306.0
6630 0.082 20.080 0.676 0.97 1597.95 4306.0
6631 0.089 20.080 0.661 0.97 1598.08 4306.0
6632 0.056 20.080 0.783 0.98 1598.16 4306.0
6634 0.079 20.080 0.633 0.97 1600.10 4306.0
6635 0.093 20.080 0.671 0.97 1600.25 4306.0
6636 0.054 20.080 0.688 0.98 1600.40 4306.0
6637 0.114 20.080 0.641 0.96 1600.54 4306.0
6638 0.089 20.080 0.634 0.97 1600.69 4306.0
6639 0.067 20.080 0.681 0.97 1600.82 4306.0
6640 0.095 20.080 0.714 0.96 1600.96 4306.0
6641 0.077 20.080 0.650 0.97 1601.10 4306.0
6642 0.072 20.080 0.835 0.97 1601.24 4306.0
6643 0.099 20.080 0.673 0.96 1601.39 4306.0
6644 0.093 20.080 0.660 0.96 1601.51 4306.0
6645 0.067 20.080 0.685 0.97 1601.65 4306.0
6646 0.090 20.080 0.649 0.97 1601.77 4306.0
6647 0.092 20.080 0.681 0.97 1601.92 4306.0
6649 0.107 20.080 0.635 0.96 1603.83 4306.0
6650 0.119 20.080 0.623 0.96 1603.97 4306.0
6651 0.080 20.080 0.727 0.96 1604.11 4306.0
6652 0.064 20.080 0.689 0.98 1604.26 4306.0
6653 0.087 20.080 0.695 0.97 1604.41 4306.0
6654 0.080 20.080 0.661 0.97 1604.53 4306.0
6655 0.086 20.080 0.646 0.97 1604.66 4306.0
6656 0.073 20.080 0.674 0.97 1604.80 4306.0
6657 0.088 20.080 0.650 0.97 1604.94 4306.0
6658 0.084 20.080 0.691 0.97 1605.09 4306.0
6659 0.073 20.080 0.676 0.97 1605.24 4306.0
6660 0.109 20.080 0.669 0.96 1605.38 4306.0
6661 0.073 20.080 0.670 0.97 1605.52 4306.0
6662 0.055 20.080 0.756 0.98 1605.63 4306.0
6664 0.078 20.080 0.644 0.97 1607.58 4306.0
6665 0.065 20.080 0.722 0.98 1607.72 4306.0
6666 0.080 20.080 0.679 0.97 1607.87 4306.0
6667 0.087 20.080 0.695 0.96 1607.99 4306.0
6668 0.078 20.080 0.696 0.97 1608.14 4306.0
6669 0.085 20.080 0.678 0.97 1608.28 4306.0
6670 0.079 20.080 0.708 0.97 1608.42 4306.0
6671 0.085 20.080 0.660 0.97 1608.56 4306.0
6672 0.083 20.080 0.682 0.97 1608.69 4306.0
6673 0.072 20.080 0.680 0.97 1608.84 4306.0
6674 0.098 20.080 0.655 0.96 1608.96 4306.0
6675 0.090 20.080 0.658 0.97 1609.08 4306.0
6676 0.070 20.080 0.668 0.98 1609.20 4306.0
6677 0.094 20.080 0.649 0.96 1609.36 4306.0
6678 0.114 20.080 0.630 0.96 1609.46 4306.0
6680 0.082 20.080 0.650 0.97 1611.39 4306.0
6681 0.089 20.080 0.684 0.96 1611.52 4306.0
6682 0.081 20.080 0.672 0.97 1611.68 4306.0
6683 0.067 20.080 0.730 0.97 1611.82 4306.0
6684 0.088 20.080 0.673 0.97 1611.94 4306.0
6685 0.065 20.080 0.668 0.98 1612.09 4306.0
6686 0.070 20.080 0.707 0.97 1612.24 4306.0
6687 0.092 20.080 0.652 0.96 1612.38 4306.0
6688 0.076 20.080 0.655 0.97 1612.52 4306.0
6689 0.070 20.080 0.687 0.98 1612.67 4306.0
6690 0.122 20.080 0.706 0.95 1612.79 4306.0
6691 0.076 20.080 0.644 0.97 1612.92 4306.0
6692 0.073 20.080 0.700 0.97 1613.06 4306.0
6693 0.101 20.080 0.637 0.96 1613.20 4306.0
6694 0.077 20.080 0.657 0.97 1613.27 4306.0
6696 0.094 20.080 0.653 0.97 1615.23 4306.0
6697 0.086 20.080 0.657 0.97 1615.38 4306.0
6698 0.112 20.080 0.627 0.96 1615.53 4306.0
6699 0.094 20.080 0.739 0.96 1615.66 4306.0
6700 0.097 20.080 0.630 0.96 1615.80 4306.0
6701 0.068 20.080 0.629 0.98 1615.93 4306.0
6702 0.064 20.080 0.702 0.98 1616.06 4306.0
6703 0.096 20.080 0.688 0.96 1616.21 4306.0
6704 0.084 20.080 0.697 0.97 1616.36 4306.0
6705 0.057 20.080 0.663 0.98 1616.49 4306.0
6706 0.073 20.080 0.698 0.97 1616.63 4306.0
6707 0.088 20.080 0.645 0.96 1616.77 4306.0
6708 0.069 20.080 0.700 0.97 1616.90 4306.0
6709 0.068 20.080 0.683 0.98 1617.04 4306.0
6710 0.085 20.080 0.898 0.97 1617.09 4306.0
6712 0.069 20.080 0.680 0.97 1619.04 4306.0
6713 0.085 20.080 0.686 0.97 1619.19 4306.0
6714 0.114 20.080 0.641 0.96 1619.34 4306.0
6715 0.069 20.080 0.707 0.97 1619.47 4306.0
6716 0.098 20.080 0.685 0.96 1619.61 4306.0
6717 0.074 20.080 0.708 0.97 1619.73 4306.0
6718 0.072 20.080 0.649 0.98 1619.87 4306.0
6719 0.079 20.080 0.682 0.97 1619.99 4306.0
6720 0.092 20.080 0.631 0.97 1620.12 4306.0
6721 0.078 20.080 0.667 0.97 1620.26 4306.0
6722 0.093 20.080 0.643 0.96 1620.41 4306.0
6723 0.078 20.080 0.682 0.97 1620.55 4306.0
6724 0.094 20.080 0.729 0.96 1620.69 4306.0
6725 0.079 20.080 0.642 0.97 1620.85 4306.0
6726 0.055 20.080 0.693 0.98 1620.92 4306.0
6728 0.063 20.080 0.710 0.98 1622.85 4306.0
6729 0.068 20.080 0.697 0.97 1623.00 4306.0
6730 0.069 20.080 0.728 0.97 1623.16 4306.0
6731 0.082 20.080 0.663 0.97 1623.30 4306.0
6732 0.100 20.080 0.632 0.96 1623.43 4306.0
6733 0.078 20.080 0.638 0.97 1623.58 4306.0
6734 0.079 20.080 0.679 0.97 1623.71 4306.0
6735 0.124 20.080 0.633 0.96 1623.83 4306.0
6736 0.085 20.080 0.652 0.97 1623.98 4306.0
6737 0.077 20.080 0.671 0.97 1624.13 4306.0
6738 0.076 20.080 0.665 0.97 1624.26 4306.0
6739 0.091 20.080 0.651 0.96 1624.39 4306.0
6740 0.112 20.080 0.668 0.96 1624.54 4306.0
6741 0.078 20.080 0.673 0.97 1624.69 4306.0
6743 0.110 20.080 0.698 0.96 1626.60 4306.0
6744 0.087 20.080 0.668 0.97 1626.74 4306.0
6745 0.072 20.080 0.639 0.97 1626.88 4306.0
6746 0.075 20.080 0.727 0.97 1627.02 4306.0
6747 0.090 20.080 0.654 0.97 1627.14 4306.0
6748 0.079 20.080 0.650 0.97 1627.28 4306.0
6749 0.072 20.080 0.651 0.97 1627.42 4306.0
6750 0.065 20.080 0.653 0.98 1627.56 4306.0
6751 0.058 20.080 0.711 0.98 1627.71 4306.0
6752 0.088 20.080 0.705 0.97 1627.84 4306.0
6753 0.086 20.080 0.669 0.97 1627.99 4306.0
6754 0.095 20.080 0.636 0.96 1628.11 4306.0
6755 0.120 20.080 0.633 0.95 1628.24 4306.0
6756 0.085 20.080 0.648 0.97 1628.38 4306.0
6757 0.068 20.080 0.759 0.97 1628.47 4306.0
6759 0.108 20.080 0.716 0.96 1630.41 4306.0
6760 0.077 20.080 0.698 0.97 1630.55 4306.0
6761 0.062 20.080 0.691 0.98 1630.70 4306.0
6762 0.102 20.080 0.642 0.96 1630.83 4306.0
6763 0.104 20.080 0.644 0.96 1630.97 4306.0
6764 0.060 20.080 0.718 0.98 1631.11 4306.0
6765 0.076 20.080 0.699 0.97 1631.25 4306.0
6766 0.114 20.080 0.625 0.96 1631.38 4306.0
6767 0.094 20.080 0.666 0.97 1631.52 4306.0
6768 0.076 20.080 0.640 0.97 1631.68 4306.0
6769 0.069 20.080 0.672 0.97 1631.84 4306.0
6770 0.085 20.080 0.672 0.97 1631.99 4306.0
6771 0.071 20.080 0.664 0.97 1632.12 4306.0
6772 0.072 20.080 0.664 0.97 1632.23 4306.0
6774 0.090 20.080 0.630 0.97 1634.16 4306.0
6775 0.073 20.080 0.667 0.97 1634.31 4306.0
6776 0.100 20.080 0.650 0.96 1634.45 4306.0
6777 0.083 20.080 0.663 0.97 1634.60 4306.0
6778 0.064 20.080 0.724 0.98 1634.74 4306.0
6779 0.087 20.080 0.682 0.97 1634.88 4306.0
6780 0.089 20.080 0.758 0.97 1635.02 4306.0
6781 0.084 20.080 0.630 0.97 1635.16 4306.0
6782 0.092 20.080 0.643 0.97 1635.32 4306.0
6783 0.094 20.080 0.666 0.97 1635.47 4306.0
6784 0.119 20.080 0.627 0.96 1635.60 4306.0
6785 0.086 20.080 0.706 0.97 1635.74 4306.0
6786 0.080 20.080 0.675 0.97 1635.88 4306.0
6787 0.073 20.080 0.752 0.97 1636.00 4306.0
6789 0.076 20.080 0.670 0.97 1637.98 4306.0
6790 0.069 20.080 0.643 0.98 1638.10 4306.0
6791 0.062 20.080 0.648 0.98 1638.25 4306.0
6792 0.110 20.080 0.716 0.96 1638.39 4306.0
6793 0.081 20.080 0.669 0.97 1638.54 4306.0
6794 0.069 20.080 0.678 0.97 1638.67 4306.0
6795 0.070 20.080 0.660 0.97 1638.80 4306.0
6796 0.122 20.080 0.632 0.96 1638.95 4306.0
6797 0.058 20.080 0.722 0.98 1639.08 4306.0
6798 0.089 20.080 0.677 0.97 1639.22 4306.0
6799 0.079 20.080 0.651 0.97 1639.37 4306.0
6800 0.075 20.080 0.672 0.97 1639.50 4306.0
6801 0.089 20.080 0.663 0.97 1639.67 4306.0
6802 0.075 20.080 0.639 0.97 1639.82 4306.0
6804 0.094 20.080 0.650 0.96 1641.74 4306.0
6805 0.093 20.080 0.649 0.97 1641.89 4306.0
6806 0.070 20.080 0.704 0.98 1642.04 4306.0
6807 0.088 20.080 0.665 0.97 1642.18 4306.0
6808 0.078 20.080 0.668 0.97 1642.33 4306.0
6809 0.087 20.080 0.650 0.96 1642.46 4306.0
6810 0.065 20.080 0.645 0.98 1642.61 4306.0
6811 0.076 20.080 0.729 0.97 1642.75 4306.0
6812 0.079 20.080 0.672 0.97 1642.89 4306.0
6813 0.064 20.080 0.684 0.97 1643.03 4306.0
6814 0.107 20.080 0.665 0.96 1643.15 4306.0
6815 0.073 20.080 0.671 0.98 1643.29 4306.0
6816 0.092 20.080 0.636 0.97 1643.42 4306.0
6817 0.079 20.080 0.669 0.97 1643.56 4306.0
6819 0.077 20.080 0.664 0.97 1645.51 4306.0
6820 0.065 20.080 0.658 0.98 1645.66 4306.0
6821 0.132 20.080 0.624 0.95 1645.82 4306.0
6822 0.087 20.080 0.791 0.96 1645.94 4306.0
6823 0.085 20.080 0.677 0.97 1646.09 4306.0
6824 0.065 20.080 0.671 0.97 1646.23 4306.0
6825 0.054 20.080 0.730 0.98 1646.36 4306.0
6826 0.092 20.080 0.693 0.96 1646.50 4306.0
6827 0.102 20.080 0.668 0.97 1646.62 4306.0
6828 0.067 20.080 0.655 0.97 1646.77 4306.0
6829 0.094 20.080 0.637 0.96 1646.91 4306.0
6830 0.089 20.080 0.663 0.97 1647.05 4306.0
6831 0.084 20.080 0.682 0.97 1647.18 4306.0
6832 0.084 20.080 0.676 0.97 1647.32 4306.0
6833 0.089 20.080 0.674 0.96 1647.39 4306.0
6835 0.103 20.080 0.705 0.96 1649.34 4306.0
6836 0.087 20.080 0.676 0.97 1649.49 4306.0
6837 0.072 20.080 0.686 0.97 1649.62 4306.0
6838 0.090 20.080 0.644 0.97 1649.77 4306.0
6839 0.080 20.080 0.659 0.97 1649.91 4306.0
6840 0.076 20.080 0.668 0.97 1650.06 4306.0
6841 0.097 20.080 0.703 0.96 1650.19 4306.0
6842 0.068 20.080 0.629 0.97 1650.32 4306.0
6843 0.069 20.080 0.654 0.98 1650.46 4306.0
6844 0.088 20.080 0.702 0.97 1650.61 4306.0
6845 0.081 20.080 0.660 0.97 1650.75 4306.0
6846 0.088 20.080 0.661 0.97 1650.89 4306.0
6847 0.066 20.080 0.650 0.97 1651.04 4306.0
6848 0.090 20.080 0.647 0.96 1651.14 4306.0
6850 0.080 20.080 0.724 0.97 1653.08 4306.0
6851 0.097 20.080 0.658 0.96 1653.20 4306.0
6852 0.083 20.080 0.668 0.97 1653.35 4306.0
6853 0.080 20.080 0.721 0.97 1653.49 4306.0
6854 0.071 20.080 0.666 0.97 1653.63 4306.0
6855 0.086 20.080 0.726 0.96 1653.76 4306.0
6856 0.106 20.080 0.628 0.96 1653.91 4306.0
6857 0.062 20.080 0.677 0.98 1654.04 4306.0
6858 0.086 20.080 0.625 0.97 1654.18 4306.0
6859 0.091 20.080 0.623 0.96 1654.31 4306.0
6860 0.079 20.080 0.662 0.97 1654.44 4306.0
6861 0.119 20.080 0.636 0.96 1654.56 4306.0
6862 0.120 20.080 0.690 0.96 1654.69 4306.0
6863 0.066 20.080 0.657 0.98 1654.84 4306.0
6864 0.057 20.080 0.678 0.98 1654.94 4306.0
6866 0.094 20.080 0.702 0.97 1656.91 4306.0
6867 0.063 20.080 0.694 0.98 1657.06 4306.0
6868 0.077 20.080 0.632 0.97 1657.21 4306.0
6869 0.109 20.080 0.644 0.96 1657.34 4306.0
6870 0.082 20.080 0.701 0.97 1657.47 4306.0
6871 0.116 20.080 0.690 0.95 1657.60 4306.0
6872 0.092 20.080 0.647 0.96 1657.73 4306.0
6873 0.096 20.080 0.658 0.96 1657.89 4306.0
6874 0.071 20.080 0.684 0.97 1658.03 4306.0
6875 0.086 20.080 0.627 0.97 1658.15 4306.0
6876 0.100 20.080 0.675 0.96 1658.29 4306.0
6877 0.061 20.080 0.665 0.98 1658.44 4306.0
6878 0.070 20.080 0.701 0.97 1658.56 4306.0
6879 0.067 20.080 0.700 0.98 1658.71 4306.0
6881 0.079 20.080 0.662 0.97 1660.67 4306.0
6882 0.084 20.080 0.678 0.97 1660.80 4306.0
6883 0.091 20.080 0.686 0.97 1660.94 4306.0
6884 0.075 20.080 0.706 0.97 1661.09 4306.0
6885 0.073 20.080 0.704 0.97 1661.23 4306.0
6886 0.079 20.080 0.642 0.97 1661.35 4306.0
6887 0.078 20.080 0.670 0.97 1661.49 4306.0
6888 0.077 20.080 0.719 0.97 1661.61 4306.0
6889 0.096 20.080 0.660 0.96 1661.77 4306.0
6890 0.077 20.080 0.692 0.97 1661.90 4306.0
6891 0.118 20.080 0.649 0.96 1662.03 4306.0
6892 0.074 20.080 0.655 0.97 1662.15 4306.0
6893 0.058 20.080 0.663 0.98 1662.28 4306.0
6894 0.095 20.080 0.625 0.97 1662.43 4306.0
6895 0.102 20.080 0.646 0.96 1662.52 4306.0
6897 0.071 20.080 0.668 0.97 1664.48 4306.0
6898 0.101 20.080 0.627 0.96 1664.62 4306.0
6899 0.072 20.080 0.776 0.97 1664.75 4306.0
6900 0.099 20.080 0.691 0.96 1664.91 4306.0
6901 0.109 20.080 0.654 0.96 1665.06 4306.0
6902 0.081 20.080 0.702 0.97 1665.21 4306.0
6903 0.077 20.080 0.670 0.97 1665.35 4306.0
6904 0.074 20.080 0.687 0.97 1665.50 4306.0
6905 0.071 20.080 0.664 0.97 1665.65 4306.0
6906 0.060 20.080 0.666 0.98 1665.78 4306.0
6907 0.097 20.080 0.631 0.96 1665.92 4306.0
6908 0.063 20.080 0.709 0.98 1666.05 4306.0
6909 0.119 20.080 0.691 0.96 1666.19 4306.0
6910 0.057 20.080 0.693 0.98 1666.29 4306.0
6912 0.074 20.080 0.718 0.97 1668.23 4306.0
6913 0.086 20.080 0.638 0.97 1668.36 4306.0
6914 0.097 20.080 0.624 0.96 1668.50 4306.0
6915 0.080 20.080 0.673 0.97 1668.65 4306.0
6916 0.082 20.080 0.658 0.97 1668.79 4306.0
6917 0.087 20.080 0.677 0.97 1668.94 4306.0
6918 0.096 20.080 0.726 0.96 1669.07 4306.0
6919 0.077 20.080 0.689 0.97 1669.20 4306.0
6920 0.088 20.080 0.650 0.97 1669.34 4306.0
6921 0.076 20.080 0.685 0.97 1669.51 4306.0
6922 0.105 20.080 0.662 0.96 1669.62 4306.0
6923 0.084 20.080 0.627 0.97 1669.76 4306.0
6924 0.068 20.080 0.667 0.98 1669.91 4306.0
6925 0.094 20.080 0.677 0.96 1670.05 4306.0
6926 0.179 20.080 0.840 0.93 1670.10 4306.0
6928 0.076 20.080 0.663 0.97 1672.07 4306.0
6929 0.092 20.080 0.679 0.96 1672.20 4306.0
6930 0.060 20.080 0.727 0.98 1672.34 4306.0
6931 0.072 20.080 0.675 0.97 1672.50 4306.0
6932 0.081 20.080 0.643 0.97 1672.65 4306.0
6933 0.114 20.080 0.659 0.95 1672.80 4306.0
6934 0.077 20.080 0.653 0.97 1672.95 4306.0
6935 0.086 20.080 0.657 0.97 1673.10 4306.0
6936 0.103 20.080 0.665 0.96 1673.24 4306.0
6937 0.060 20.080 0.678 0.98 1673.39 4306.0
6938 0.055 20.080 0.681 0.98 1673.53 4306.0
6939 0.095 20.080 0.675 0.96 1673.68 4306.0
6940 0.100 20.080 0.662 0.96 1673.82 4306.0
6941 0.089 20.080 0.716 0.97 1673.90 4306.0
6943 0.086 20.080 0.697 0.97 1675.87 4306.0
6944 0.090 20.080 0.649 0.97 1676.02 4306.0
6945 0.082 20.080 0.641 0.97 1676.16 4306.0
6946 0.057 20.080 0.691 0.98 1676.29 4306.0
6947 0.085 20.080 0.683 0.97 1676.42 4306.0
6948 0.113 20.080 0.698 0.96 1676.55 4306.0
6949 0.073 20.080 0.696 0.97 1676.68 4306.0
6950 0.088 20.080 0.667 0.97 1676.83 4306.0
6951 0.069 20.080 0.694 0.97 1676.97 4306.0
6952 0.073 20.080 0.655 0.97 1677.11 4306.0
6953 0.080 20.080 0.668 0.97 1677.25 4306.0
6954 0.113 20.080 0.672 0.96 1677.40 4306.0
6955 0.088 20.080 0.686 0.97 1677.54 4306.0
6956 0.074 20.080 0.670 0.97 1677.68 4306.0
6957 0.108 20.080 0.625 0.96 1677.75 4306.0
6959 0.079 20.080 0.685 0.97 1679.69 4306.0
6960 0.078 20.080 0.690 0.97 1679.83 4306.0
6961 0.088 20.080 0.683 0.96 1679.99 4306.0
6962 0.113 20.080 0.678 0.95 1680.11 4306.0
6963 0.072 20.080 0.661 0.97 1680.25 4306.0
6964 0.099 20.080 0.658 0.96 1680.39 4306.0
6965 0.095 20.080 0.654 0.97 1680.53 4306.0
6966 0.084 20.080 0.669 0.97 1680.65 4306.0
6967 0.081 20.080 0.694 0.97 1680.78 4306.0
6968 0.067 20.080 0.707 0.98 1680.94 4306.0
6969 0.065 20.080 0.633 0.98 1681.07 4306.0
6970 0.071 20.080 0.652 0.97 1681.21 4306.0
6971 0.076 20.080 0.667 0.97 1681.35 4306.0
6972 0.073 20.080 0.715 0.97 1681.49 4306.0
6973 0.086 20.080 0.701 0.97 1681.55 4306.0
6975 0.075 20.080 0.617 0.97 1683.49 4306.0
6976 0.064 20.080 0.733 0.97 1683.63 4306.0
6977 0.087 20.080 0.662 0.97 1683.77 4306.0
6978 0.062 20.080 0.705 0.98 1683.91 4306.0
6979 0.110 20.080 0.624 0.96 1684.05 4306.0
6980 0.096 20.080 0.656 0.96 1684.18 4306.0
6981 0.112 20.080 0.642 0.96 1684.31 4306.0
6982 0.095 20.080 0.674 0.96 1684.46 4306.0
6983 0.065 20.080 0.694 0.98 1684.60 4306.0
6984 0.090 20.080 0.628 0.97 1684.73 4306.0
6985 0.084 20.080 0.643 0.97 1684.86 4306.0
6986 0.082 20.080 0.660 0.97 1685.00 4306.0
6987 0.065 20.080 0.774 0.98 1685.14 4306.0
6988 0.084 20.080 0.691 0.97 1685.27 4306.0
6989 0.084 20.080 0.738 0.97 1685.35 4306.0
6991 0.105 20.080 0.629 0.96 1687.28 4306.0
6992 0.086 20.080 0.648 0.97 1687.44 4306.0
6993 0.082 20.080 0.682 0.97 1687.58 4306.0
6994 0.079 20.080 0.675 0.97 1687.72 4306.0
6995 0.113 20.080 0.728 0.96 1687.87 4306.0
6996 0.068 20.080 0.712 0.97 1688.01 4306.0
6997 0.097 20.080 0.635 0.96 1688.14 4306.0
6998 0.088 20.080 0.666 0.97 1688.28 4306.0
6999 0.080 20.080 0.681 0.97 1688.41 4306.0
7000 0.081 20.080 0.638 0.97 1688.57 4306.0
7001 0.072 20.080 0.711 0.97 1688.71 4306.0
7002 0.079 20.080 0.654 0.97 1688.83 4306.0
7003 0.067 20.080 0.705 0.97 1688.98 4306.0
7004 0.084 20.080 0.679 0.97 1689.11 4306.0
7006 0.129 20.080 0.647 0.95 1691.07 4306.0
7007 0.106 20.080 0.628 0.96 1691.20 4306.0
7008 0.105 20.080 0.628 0.96 1691.34 4306.0
7009 0.055 20.080 0.648 0.98 1691.48 4306.0
7010 0.084 20.080 0.620 0.97 1691.61 4306.0
7011 0.092 20.080 0.666 0.96 1691.76 4306.0
7012 0.070 20.080 0.685 0.97 1691.88 4306.0
7013 0.089 20.080 0.708 0.97 1692.02 4306.0
7014 0.076 20.080 0.677 0.97 1692.16 4306.0
7015 0.075 20.080 0.691 0.97 1692.29 4306.0
7016 0.065 20.080 0.680 0.98 1692.42 4306.0
7017 0.077 20.080 0.755 0.97 1692.54 4306.0
7018 0.094 20.080 0.652 0.97 1692.66 4306.0
7019 0.069 20.080 0.744 0.97 1692.81 4306.0
7020 0.068 20.080 0.691 0.97 1692.91 4306.0
7022 0.094 20.080 0.657 0.97 1694.84 4306.0
7023 0.074 20.080 0.691 0.97 1695.00 4306.0
7024 0.077 20.080 0.675 0.97 1695.14 4306.0
7025 0.106 20.080 0.662 0.96 1695.26 4306.0
7026 0.099 20.080 0.655 0.96 1695.38 4306.0
7027 0.099 20.080 0.670 0.96 1695.52 4306.0
7028 0.072 20.080 0.649 0.97 1695.67 4306.0
7029 0.080 20.080 0.666 0.97 1695.80 4306.0
7030 0.085 20.080 0.666 0.97 1695.94 4306.0
7031 0.066 20.080 0.732 0.97 1696.10 4306.0
7032 0.077 20.080 0.690 0.97 1696.23 4306.0
7033 0.087 20.080 0.679 0.97 1696.35 4306.0
7034 0.069 20.080 0.705 0.97 1696.48 4306.0
7035 0.093 20.080 0.668 0.97 1696.63 4306.0
7036 0.059 20.080 0.651 0.98 1696.70 4306.0
7038 0.097 20.080 0.631 0.97 1698.64 4306.0
7039 0.093 20.080 0.698 0.96 1698.77 4306.0
7040 0.085 20.080 0.660 0.97 1698.92 4306.0
7041 0.108 20.080 0.675 0.96 1699.06 4306.0
7042 0.068 20.080 0.677 0.97 1699.20 4306.0
7043 0.073 20.080 0.658 0.97 1699.32 4306.0
7044 0.112 20.080 0.670 0.96 1699.47 4306.0
7045 0.089 20.080 0.714 0.96 1699.60 4306.0
7046 0.103 20.080 0.649 0.96 1699.75 4306.0
7047 0.116 20.080 0.686 0.95 1699.88 4306.0
7048 0.064 20.080 0.701 0.97 1700.02 4306.0
7049 0.074 20.080 0.655 0.98 1700.17 4306.0
7050 0.068 20.080 0.680 0.97 1700.31 4306.0
7051 0.070 20.080 0.664 0.97 1700.46 4306.0
7053 0.074 20.080 0.707 0.97 1702.42 4306.0
7054 0.086 20.080 0.649 0.97 1702.56 4306.0
7055 0.088 20.080 0.678 0.96 1702.70 4306.0
7056 0.068 20.080 0.663 0.98 1702.83 4306.0
7057 0.093 20.080 0.655 0.96 1702.98 4306.0
7058 0.086 20.080 0.638 0.97 1703.11 4306.0
7059 0.076 20.080 0.657 0.97 1703.25 4306.0
7060 0.073 20.080 0.710 0.97 1703.39 4306.0
7061 0.061 20.080 0.692 0.98 1703.54 4306.0
7062 0.108 20.080 0.716 0.96 1703.68 4306.0
7063 0.080 20.080 0.642 0.97 1703.83 4306.0
7064 0.072 20.080 0.689 0.97 1703.98 4306.0
7065 0.076 20.080 0.642 0.97 1704.12 4306.0
7066 0.098 20.080 0.629 0.97 1704.23 4306.0
7068 0.103 20.080 0.661 0.96 1706.15 4306.0
7069 0.074 20.080 0.644 0.97 1706.30 4306.0
7070 0.073 20.080 0.692 0.97 1706.44 4306.0
7071 0.079 20.080 0.674 0.97 1706.58 4306.0
7072 0.073 20.080 0.682 0.98 1706.70 4306.0
7073 0.068 20.080 0.645 0.98 1706.85 4306.0
7074 0.063 20.080 0.675 0.98 1707.00 4306.0
7075 0.075 20.080 0.699 0.97 1707.13 4306.0
7076 0.090 20.080 0.661 0.97 1707.26 4306.0
7077 0.062 20.080 0.706 0.98 1707.41 4306.0
7078 0.096 20.080 0.670 0.97 1707.55 4306.0
7079 0.079 20.080 0.644 0.97 1707.70 4306.0
7080 0.117 20.080 0.676 0.96 1707.85 4306.0
7081 0.090 20.080 0.660 0.96 1707.99 4306.0
7083 0.105 20.080 0.716 0.96 1709.91 4306.0
7084 0.083 20.080 0.692 0.97 1710.07 4306.0
